isogroup73903	A1Z7A6	GO:0045177; GO:0005737; GO:0005902; GO:0005634; GO:0005886; GO:0005096; GO:0046872; GO:1901981; GO:0001745; GO:1990386; GO:1903829; GO:1903358; GO:0043087
isogroup40679	A1ZAJ2	GO:0030424; GO:1904115; GO:0030425; GO:0005871; GO:0005874; GO:0005875; GO:0005524; GO:0008574; GO:0016887; GO:0030742; GO:0008017; GO:0003777; GO:0008089; GO:0048490; GO:0008088; GO:0007411; GO:0030705; GO:0046847; GO:0008345; GO:0007018; GO:0045886; GO:0007528; GO:0032024; GO:0015031; GO:0048814; GO:0040012; GO:0051963; GO:0016188; GO:0048489; GO:0047496; GO:0016192
isogroup26091	A2A259	GO:0034704; GO:0034703; GO:0060170; GO:0031410; GO:0005783; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0006812; GO:0071468; GO:0071467; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0051262; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup34066	A2A259	GO:0034704; GO:0034703; GO:0060170; GO:0031410; GO:0005783; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0006812; GO:0071468; GO:0071467; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0051262; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup43089	A2A259	GO:0034704; GO:0034703; GO:0060170; GO:0031410; GO:0005783; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0006812; GO:0071468; GO:0071467; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0051262; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup6938	A2A259	GO:0034704; GO:0034703; GO:0060170; GO:0031410; GO:0005783; GO:0005887; GO:0043231; GO:0016020; GO:0097730; GO:0005886; GO:0043235; GO:0051393; GO:0005227; GO:0005262; GO:0005509; GO:0015269; GO:0005261; GO:0008092; GO:0042802; GO:0051371; GO:0005272; GO:0006812; GO:0071468; GO:0071467; GO:0001581; GO:0050912; GO:0050982; GO:0098662; GO:0071805; GO:0051289; GO:0051262; GO:0009415; GO:0050915; GO:0007224; GO:0035725
isogroup40860	A2A4P0	GO:0071013; GO:0016604; GO:0005654; GO:0005634; GO:0071007; GO:0034458; GO:0005524; GO:0042802; GO:0003723; GO:0000398; GO:0000390
isogroup41363	A2A4P0	GO:0071013; GO:0016604; GO:0005654; GO:0005634; GO:0071007; GO:0034458; GO:0005524; GO:0042802; GO:0003723; GO:0000398; GO:0000390
isogroup13811	A2A690	GO:0098978; GO:0099092; GO:0001701
isogroup55131	A2A6M5	GO:0005776; GO:0000421; GO:0005737; GO:0031410; GO:0005856; GO:0048471; GO:0016605; GO:1901098; GO:0098792
isogroup67570	A2A7Q9	GO:0044194; GO:0005737; GO:0005829; GO:0005783; GO:0005789; GO:0016021; GO:0000151; GO:0046872; GO:0043130; GO:0031624; GO:0061630; GO:0002250; GO:0072643; GO:0042267; GO:0032436; GO:0051865; GO:0000209; GO:0006511
isogroup58116	A2ACP1	noMatch
isogroup12605	A2ADU9	GO:0005789; GO:0016021; GO:0102966; GO:0047196; GO:0006629
isogroup43479	A2AFS3	GO:0005794; GO:0005887; GO:0031902; GO:0005765; GO:0005886; GO:0000045; GO:0009267; GO:2000786; GO:0044090
isogroup41668	A2AJ88	GO:0005783; GO:0005789; GO:0016021; GO:0005765; GO:0031966; GO:0031965; GO:0052689; GO:0004622; GO:0016042
isogroup26420	A2AL36	GO:0120103; GO:0005813; GO:0005829; GO:0090543; GO:0005815; GO:0097431; GO:0048471; GO:0008092; GO:0035904; GO:0003279; GO:0007049; GO:0051301; GO:0060976; GO:0051493; GO:0003281
isogroup28307	A2AL36	GO:0120103; GO:0005813; GO:0005829; GO:0090543; GO:0005815; GO:0097431; GO:0048471; GO:0008092; GO:0035904; GO:0003279; GO:0007049; GO:0051301; GO:0060976; GO:0051493; GO:0003281
isogroup43557	A2AQP0	GO:0097512; GO:0016020; GO:0032982; GO:0051015; GO:0005524; GO:0003774
isogroup57101	A2AQP0	GO:0097512; GO:0016020; GO:0032982; GO:0051015; GO:0005524; GO:0003774
isogroup76658	A2AQP0	GO:0097512; GO:0016020; GO:0032982; GO:0051015; GO:0005524; GO:0003774
isogroup7324	A2ARP9	GO:0036128; GO:0036126; GO:0005227; GO:0005262; GO:0005244; GO:0009566; GO:0030317; GO:0007275; GO:0034765; GO:0048240
isogroup2273	A2ARV4	GO:0045177; GO:0016324; GO:0030424; GO:0044295; GO:0005903; GO:0031526; GO:0009986; GO:0005905; GO:0005737; GO:0030425; GO:0030139; GO:0005783; GO:0005768; GO:0031904; GO:0009897; GO:0005615; GO:0005794; GO:0016021; GO:0016020; GO:0045121; GO:0032991; GO:0043235; GO:0005509; GO:0051087; GO:0008144; GO:0030492; GO:0042562; GO:0050750; GO:0030165; GO:0044877; GO:0017124; GO:0035258; GO:0035904; GO:0008283; GO:0061642; GO:0060982; GO:0060976; GO:0020028; GO:0006897; GO:0016197; GO:1904447; GO:0030900; GO:0007507; GO:0046879; GO:0008584; GO:0030001; GO:0043066; GO:0030514; GO:0001843; GO:0140058; GO:0003148; GO:0045807; GO:0140077; GO:0050769; GO:0070447; GO:0051897; GO:0061156; GO:0006898; GO:0010165; GO:0003139; GO:0007605; GO:0045056; GO:0060068; GO:0003223; GO:0003281; GO:0006766
isogroup17850	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup21738	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup26783	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup42800	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup49206	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup53844	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup54480	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup8226	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup91670	A2ASS6	GO:0031672; GO:0000794; GO:0031674; GO:0031430; GO:0005859; GO:0030016; GO:0030017; GO:0005865; GO:0030018; GO:0051015; GO:0042805; GO:0030506; GO:0005524; GO:0005509; GO:0005516; GO:0019899; GO:0042802; GO:0051371; GO:0002020; GO:0019901; GO:0043621; GO:0004674; GO:0004713; GO:0005200; GO:0008307; GO:0031433; GO:0007512; GO:0060048; GO:0048739; GO:0003300; GO:0055008; GO:0055003; GO:0035995; GO:0043056; GO:0007507; GO:0060419; GO:0003007; GO:0001701; GO:0006936; GO:0010628; GO:0050714; GO:0010737; GO:0050790; GO:0045859; GO:1901897; GO:0051592; GO:0045214; GO:0048769; GO:0030241; GO:0030240; GO:0001756; GO:0055002; GO:0071688; GO:0021591
isogroup28692	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup30761	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup43706	A2AVA0	GO:0005737; GO:0005576; GO:0005615; GO:0016020; GO:0005509; GO:0003682; GO:0007155
isogroup15394	A2AWP0	GO:0005737; GO:0005829; GO:0005794; GO:0005815; GO:0005634; GO:0043027; GO:0046872; GO:0061630; GO:0004842; GO:1990001; GO:0043066; GO:0043154; GO:0031398; GO:0016567; GO:0042127; GO:0070247
isogroup37276	A2AX52	GO:0005581; GO:0062023; GO:0031012; GO:0005576; GO:0032991; GO:0007155; GO:0030198; GO:0070208
isogroup1084	A2BDR7	GO:0036064; GO:0005737; GO:0008017; GO:0007288
isogroup30017	A2BDR7	GO:0036064; GO:0005737; GO:0008017; GO:0007288
isogroup13357	A2BFC9	GO:0005929
isogroup46650	A2BFC9	GO:0005929
isogroup40424	A2BGR3	GO:0000777; GO:0005524; GO:0003677; GO:0003678; GO:0015616; GO:0008094; GO:0007049; GO:0051301; GO:0016539
isogroup27041	A2BR65	GO:0005840; GO:0003735; GO:0006412
isogroup40941	A2CES0	GO:0005576; GO:0007399
isogroup9617	A2CIR5	GO:0016021; GO:0016020; GO:0005886
isogroup12558	A2CIR7	GO:0005634; GO:0009864
isogroup25723	A2I3Y6	GO:0015934; GO:0003735; GO:0006412
isogroup43719	A2PYH4	GO:0005524; GO:0003678; GO:0003676; GO:0000712
isogroup43275	A2Q8F7	GO:0016021; GO:0005811; GO:0004806; GO:1990748; GO:0016042; GO:0006642
isogroup37573	A2Q9L0	GO:0030015; GO:0005634; GO:0000932; GO:0046872; GO:0004535; GO:0003723; GO:0000289
isogroup8794	A2QK68	GO:0016021; GO:0050660; GO:0004499; GO:0050661
isogroup16944	A2RRH5	GO:0005654
isogroup18502	A2RVM0	GO:0009507; GO:0009941; GO:0009706; GO:0005886; GO:0016491; GO:0015031
isogroup38070	A2RVM0	GO:0009507; GO:0009941; GO:0009706; GO:0005886; GO:0016491; GO:0015031
isogroup9676	A2RVM0	GO:0009507; GO:0009941; GO:0009706; GO:0005886; GO:0016491; GO:0015031
isogroup9170	A2SH04	GO:0005840; GO:0019843; GO:0003735; GO:0000027; GO:0006412
isogroup24619	A2T806	GO:0016607; GO:0003690; GO:0002218; GO:0000380; GO:0071360; GO:0051607; GO:0045087; GO:0031175; GO:0002230; GO:0032481
isogroup11947	A2VCW5	GO:0005887; GO:0015171; GO:0015187; GO:0015175; GO:0003333; GO:0015816; GO:0015804
isogroup38857	A2VCW5	GO:0005887; GO:0015171; GO:0015187; GO:0015175; GO:0003333; GO:0015816; GO:0015804
isogroup21142	A2VD00	GO:0016282; GO:0033290; GO:0005852; GO:0003743; GO:0001732
isogroup35816	A2VDC2	GO:0005739; GO:0003860; GO:0006574
isogroup17540	A2VDD2	noMatch
isogroup35070	A2VDD2	noMatch
isogroup61629	A2VDL9	GO:0016021
isogroup46812	A2VE40	GO:0005737; GO:0000811; GO:0031298; GO:0032508; GO:0006261; GO:0000727; GO:0001833
isogroup78111	A2VE45	GO:0005879; GO:0036064; GO:0030992; GO:0120170; GO:0042073
isogroup42906	A2VE52	GO:0005925; GO:0005758; GO:0005759; GO:0005739; GO:0005730; GO:0000175; GO:0003676
isogroup55144	A2VE52	GO:0005925; GO:0005758; GO:0005759; GO:0005739; GO:0005730; GO:0000175; GO:0003676
isogroup20953	A2VE54	GO:0016021; GO:0005886
isogroup49912	A2VE54	GO:0016021; GO:0005886
isogroup77167	A2VEC9	GO:0005615; GO:0030414; GO:0007155; GO:0030154; GO:0007399
isogroup22916	A2XBT1	GO:0009507; GO:0016301; GO:0102193
isogroup43020	A2XQE8	GO:0010282; GO:0008234; GO:0007568; GO:0010150; GO:0010623; GO:0009737; GO:0009723; GO:0009739
isogroup34613	A2Y8E0	GO:0009570; GO:0098807; GO:0004324; GO:0015979
isogroup39305	A2Y8E0	GO:0009570; GO:0098807; GO:0004324; GO:0015979
isogroup17365	A2Y9M4	GO:0009501; GO:0009507; GO:0033201; GO:0004373; GO:0009011; GO:0010021; GO:0009960; GO:0019252
isogroup31582	A2ZF66	GO:0000139; GO:0016021; GO:0016757
isogroup55511	A2ZN77	GO:0005887; GO:0008515; GO:0015293; GO:0005985
isogroup15868	A2ZVI7	GO:0005737; GO:0016020; GO:0005634; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0046777
isogroup36769	A3A2W2	GO:0016021; GO:0005886; GO:0051539
isogroup38739	A3AVH5	GO:0005730; GO:0005524; GO:0003723; GO:0003724; GO:0006364
isogroup11606	A3AYR1	GO:0005789; GO:0016021; GO:0000062; GO:0008289
isogroup33626	A3AYR1	GO:0005789; GO:0016021; GO:0000062; GO:0008289
isogroup59454	A3AYR1	GO:0005789; GO:0016021; GO:0000062; GO:0008289
isogroup9547	A3BN26	GO:0009507; GO:0009982; GO:0003723; GO:0001522
isogroup11867	A3CQF1	GO:0005840; GO:0003735; GO:0006412
isogroup2842	A3CUG3	GO:0008113; GO:0006464
isogroup64059	A3DBD7	GO:0010340; GO:0102130; GO:0009102
isogroup19363	A3DBX3	GO:0042972; GO:0000272
isogroup27973	A3DEX6	GO:0016021; GO:0005886; GO:0046556; GO:0046373
isogroup8975	A3DM32	GO:0004359; GO:0036381; GO:0006543; GO:0042823
isogroup25601	A3E4D8	GO:0005509; GO:0019722
isogroup41042	A3E4D8	GO:0005509; GO:0019722
isogroup42618	A3E4D8	GO:0005509; GO:0019722
isogroup69910	A3E4D8	GO:0005509; GO:0019722
isogroup30428	A3EWL3	GO:0005634; GO:0003684; GO:0017125; GO:0003887; GO:0046872; GO:0006974; GO:0070987; GO:0042276; GO:0010224
isogroup20579	A3KFF6	GO:0005634; GO:0033011; GO:0036126; GO:0061827; GO:0031490; GO:0003713; GO:0050699; GO:0007343; GO:0035038; GO:0035039
isogroup25066	A3KGZ2	GO:0051213; GO:0005506; GO:0031418; GO:0016705
isogroup25847	A3KMH1	GO:0005739; GO:0005777; GO:0005524; GO:0016887
isogroup72905	A3KMH1	GO:0005739; GO:0005777; GO:0005524; GO:0016887
isogroup40057	A3KMI0	GO:0016282; GO:0005524; GO:0043024; GO:0003724; GO:0003743; GO:0045948
isogroup74748	A3KMI0	GO:0016282; GO:0005524; GO:0043024; GO:0003724; GO:0003743; GO:0045948
isogroup12285	A3KMX7	GO:0030060; GO:0005975; GO:0006108; GO:0006734; GO:0006107; GO:0006099
isogroup43704	A3KN83	GO:0005634; GO:0006355
isogroup75649	A3KP77	GO:0016491
isogroup18565	A3KPE8	GO:0005634; GO:0008408; GO:0044748; GO:0004527; GO:0035198; GO:0010587
isogroup420602	A3KPE8	GO:0005634; GO:0008408; GO:0044748; GO:0004527; GO:0035198; GO:0010587
isogroup33340	A3KPP3	GO:0005634; GO:0048471; GO:0005886; GO:0005085; GO:0060047; GO:0001947; GO:0015031
isogroup31044	A3KPP4	GO:0016021; GO:0005743
isogroup14370	A3KQ55	GO:0008171; GO:0008173; GO:0008757; GO:0017069; GO:0001510; GO:0016073; GO:0040031
isogroup17672	A3KQA5	GO:0005737
isogroup18146	A3KQA5	GO:0005737
isogroup39041	A3KQA5	GO:0005737
isogroup42537	A3LNF8	GO:0005741; GO:0071949; GO:0004502; GO:0016174; GO:0034354; GO:0043420; GO:0070189; GO:0019674; GO:0019805; GO:0006569
isogroup76425	A3LQW7	GO:0005737; GO:0005634; GO:0005524; GO:0003723; GO:0003724; GO:0008186; GO:1990120; GO:0071042; GO:0000184; GO:0006364
isogroup51010	A3LSZ2	GO:0005737; GO:0003855; GO:0003856; GO:0003866; GO:0005524; GO:0046872; GO:0004764; GO:0004765; GO:0009073; GO:0009423
isogroup64167	A3LXS6	GO:0005737; GO:0005730; GO:0046872; GO:0106050
isogroup26529	A3LYI0	GO:0005737
isogroup27067	A3LYI0	GO:0005737
isogroup32446	A3LYI0	GO:0005737
isogroup96473	A3LYI0	GO:0005737
isogroup45739	A3MX34	GO:0005840; GO:0019843; GO:0003735; GO:0006412
isogroup8116	A3MXQ7	GO:0005737; GO:0005524; GO:0003963; GO:0006396
isogroup1518	A3N1S4	GO:0005737; GO:0051539; GO:0046872; GO:0070040; GO:0019843; GO:0002935; GO:0000049; GO:0070475
isogroup66748	A3Q958	GO:0016765; GO:0043828; GO:0070329; GO:0002098
isogroup48562	A3RCV9	GO:0005829; GO:0003743
isogroup18159	A3RF36	GO:0005737; GO:0004028; GO:0004030; GO:0006081
isogroup41581	A3SK19	GO:0047869; GO:0046872; GO:0042803
isogroup10160	A3SR25	GO:0005737; GO:0000287; GO:0050487; GO:0030976; GO:0019529
isogroup65243	A3SR25	GO:0005737; GO:0000287; GO:0050487; GO:0030976; GO:0019529
isogroup66685	A3SR25	GO:0005737; GO:0000287; GO:0050487; GO:0030976; GO:0019529
isogroup30508	A4D7T3	GO:0071546; GO:0030154; GO:0043046; GO:0031047; GO:0007140; GO:0007275; GO:0034587; GO:0007283
isogroup48335	A4D9B6	GO:0005576; GO:0030600; GO:0045493
isogroup30506	A4F4L4	GO:0005929; GO:0005737; GO:0030286; GO:0005874; GO:0045505; GO:0051959; GO:0003774; GO:0007017; GO:2000582
isogroup49092	A4FV42	GO:0005737; GO:0016279; GO:0006479
isogroup9039	A4FV84	GO:0005737; GO:0005730; GO:0030687; GO:0000956; GO:0000027; GO:0042273; GO:0006364
isogroup31367	A4FV98	GO:0005813; GO:0005737; GO:0008168; GO:0016279; GO:0018022
isogroup51960	A4G7G3	GO:0005737; GO:0000287; GO:0003676; GO:0004523; GO:0006401
isogroup95937	A4G8U6	GO:0005737; GO:0071424; GO:0070475
isogroup41381	A4GRC6	GO:0031253; GO:0031410; GO:0030659; GO:0005887; GO:0008289; GO:0007342; GO:0070207; GO:0051205
isogroup28078	A4IF87	GO:0031966; GO:0005778; GO:0016287; GO:0008611; GO:0006631; GO:0006650; GO:0008654
isogroup37939	A4IFP3	GO:0005789; GO:0016021; GO:0016491; GO:0006636
isogroup57936	A4IG42	GO:0005886; GO:0044325; GO:0090314
isogroup40249	A4IG53	GO:0005576; GO:0016206; GO:0102084; GO:0000287; GO:0102938; GO:0042424; GO:0032502; GO:0042417; GO:0042135
isogroup93196	A4IG53	GO:0005576; GO:0016206; GO:0102084; GO:0000287; GO:0102938; GO:0042424; GO:0032502; GO:0042417; GO:0042135
isogroup60322	A4IG72	GO:0005769; GO:0046332; GO:0006886; GO:0007165; GO:0016192
isogroup8753	A4IG72	GO:0005769; GO:0046332; GO:0006886; GO:0007165; GO:0016192
isogroup21462	A4IGK4	GO:0005634; GO:0005681; GO:0046872; GO:0003729; GO:0043065; GO:0000381; GO:0000245
isogroup64919	A4IGU3	GO:0005737; GO:0016279; GO:0006479
isogroup10436	A4IH82	GO:0005737; GO:0004860; GO:0017112; GO:0035556; GO:0061099
isogroup17961	A4IH82	GO:0005737; GO:0004860; GO:0017112; GO:0035556; GO:0061099
isogroup15891	A4IHB9	GO:0030054; GO:0010008; GO:0016021; GO:0031966; GO:0005886; GO:0030672; GO:0015385; GO:0030317
isogroup37325	A4IHR1	GO:0005879; GO:0036064; GO:0005929; GO:0030992; GO:0120170; GO:0042073; GO:0018095
isogroup35170	A4II73	GO:0005737; GO:0005634; GO:0016787; GO:0032526
isogroup30682	A4IIA7	GO:0005730; GO:0016433; GO:1904047; GO:0034198; GO:1904262
isogroup34925	A4III8	GO:0036064; GO:0097546; GO:0005929; GO:0030992; GO:0031514; GO:0120170; GO:0035082; GO:0035720; GO:0042073; GO:0035735; GO:0061512; GO:0007224
isogroup10018	A4IIN5	GO:0005737; GO:0005829; GO:0005634; GO:0003677; GO:0046872; GO:0035925; GO:0003730; GO:0061158; GO:0071364; GO:0044344; GO:0071385; GO:0097011; GO:0071560; GO:0071356; GO:0060216; GO:0070371; GO:0030097; GO:0000165; GO:0006402; GO:0045599; GO:1901991; GO:2000737; GO:0000288; GO:0031086; GO:1900153; GO:0048793; GO:0045577; GO:0043488; GO:0048103; GO:0035019
isogroup37830	A4IIS8	GO:0016021; GO:0005886; GO:0015297; GO:0042910; GO:0006855
isogroup21452	A4IIY2	GO:0005737; GO:0005874; GO:0015631; GO:0001578; GO:0046785; GO:0032273
isogroup29700	A4IJ15	noMatch
isogroup97316	A4IJ15	noMatch
isogroup3168	A4IJ21	GO:0031514; GO:0005634; GO:0044782; GO:0051321
isogroup34836	A4IJ21	GO:0031514; GO:0005634; GO:0044782; GO:0051321
isogroup38969	A4IJ21	GO:0031514; GO:0005634; GO:0044782; GO:0051321
isogroup40837	A4IJ21	GO:0031514; GO:0005634; GO:0044782; GO:0051321
isogroup63193	A4IJ21	GO:0031514; GO:0005634; GO:0044782; GO:0051321
isogroup734	A4IJ21	GO:0031514; GO:0005634; GO:0044782; GO:0051321
isogroup60957	A4IJY6	GO:0003677; GO:0003911; GO:0046872; GO:0006281; GO:0006260
isogroup62960	A4IQF5	GO:0016021; GO:0005886; GO:0016209; GO:0015036; GO:0045454; GO:0017004
isogroup26541	A4J474	GO:0005737; GO:0051082; GO:0006457
isogroup69841	A4JB86	GO:0005737; GO:0071424; GO:0070475
isogroup20536	A4K2T1	GO:0016021; GO:0048471; GO:0005886; GO:0008076; GO:0005251; GO:0005249; GO:0071805; GO:0006813; GO:0051260; GO:1902259
isogroup36604	A4K2V0	GO:0005829; GO:0005741; GO:0005654; GO:0031072; GO:0006626
isogroup48902	A4Q9F3	GO:0005930; GO:0005929; GO:0005874; GO:0015630; GO:0005524; GO:0070735; GO:0070737; GO:0018094
isogroup8658	A4Q9F3	GO:0005930; GO:0005929; GO:0005874; GO:0015630; GO:0005524; GO:0070735; GO:0070737; GO:0018094
isogroup41254	A4Q9F4	GO:0005929; GO:0005737; GO:0005874; GO:0005524; GO:0016874; GO:0051013; GO:0018095
isogroup17890	A4Q9F6	GO:0005874; GO:0005524; GO:0016874; GO:0006464
isogroup36490	A4QN56	GO:0016324; GO:0016021; GO:0005355; GO:0015293; GO:0006814
isogroup59576	A4QNR8	GO:0005634
isogroup31057	A4QP78	GO:0030014; GO:0005737; GO:0005634; GO:0031047; GO:0006417
isogroup38497	A4QP78	GO:0030014; GO:0005737; GO:0005634; GO:0031047; GO:0006417
isogroup7663	A4QQN1	GO:0050662; GO:0050086
isogroup43425	A4QTQ9	GO:0005739; GO:0005730; GO:0005732; GO:0030515; GO:0030490; GO:0042254
isogroup66267	A4QVH4	GO:0005759; GO:0004130; GO:0020037; GO:0046872; GO:0006979
isogroup18448	A4QVI3	GO:0005840; GO:0003743
isogroup33713	A4R2R1	GO:0005737
isogroup38784	A4R2R1	GO:0005737
isogroup65399	A4R2R1	GO:0005737
